English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Russian Word	Russian Synonyms
tutelage	0	0	0	0	0	0	1	0	0	1	опекунство	попечительство;руководство
tutor	0	0	0	0	0	0	1	0	0	0	репетитор	наставник;преподаватель
twin	0	0	0	0	0	0	1	0	0	0	близнец	двойник
twinkle	0	1	0	0	1	0	1	0	0	0	мерцание	блеск;искра;сияние
twitch	0	0	0	0	0	1	0	0	0	0	дёргаться	подёргиваться;вздрагивать
typhoon	0	0	0	1	0	1	0	0	0	0	тайфун	ураган
tyrannical	1	0	1	1	0	1	0	0	0	0	тиранический	деспотический;тиранский
tyranny	0	0	0	1	0	1	0	1	0	0	тирания	деспотия;деспотизм
tyrant	1	0	1	1	0	1	0	1	0	0	тиран	деспот;диктатор;самодур
ugliness	0	0	1	1	0	1	0	1	0	0	уродство	безобразие;отвратительность
ugly	0	0	1	0	0	1	0	0	0	0	уродливый	безобразный;отвратительный
ulcer	1	0	1	1	0	1	0	1	0	0	язва	нарыв;рана
ulterior	0	0	0	0	0	1	0	0	0	0	скрытый	тайный;потаённый
ultimate	0	1	0	0	0	0	0	1	0	0	окончательный	финальный;последний
ultimately	0	1	0	0	0	0	1	0	0	0	в конечном счёте	в итоге;окончательно
ultimatum	1	0	0	1	0	1	0	0	0	0	ультиматум	требование
umpire	0	0	0	0	0	0	1	0	0	1	судья	арбитр;рефери
unable	0	0	0	0	0	1	0	1	0	0	неспособный	бессильный;не в состоянии
unacceptable	0	0	0	0	0	1	0	1	0	0	неприемлемый	недопустимый;невозможный
unaccountable	0	1	1	0	0	1	0	1	0	1	необъяснимый	непонятный;загадочный
unacknowledged	0	0	0	0	0	0	0	1	0	0	непризнанный	неоценённый;игнорируемый
unanimity	0	0	0	0	0	0	1	0	0	0	единодушие	согласие;единогласие
unanimous	0	0	0	0	0	0	1	0	0	0	единодушный	единогласный;согласный
unanticipated	0	0	0	0	0	0	0	0	1	0	непредвиденный	неожиданный;внезапный
unapproved	0	0	0	0	0	1	0	0	0	0	неодобренный	несогласованный;непринятый
unassuming	0	0	0	0	0	0	1	0	0	0	скромный	непритязательный;простой
unattached	0	0	0	0	0	1	0	0	0	0	свободный	независимый;одинокий
unattainable	1	0	0	0	0	1	0	1	0	0	недостижимый	невозможный;недосягаемый
unattractive	0	0	1	0	0	1	0	1	0	0	непривлекательный	невзрачный;отталкивающий
unauthorized	0	0	0	0	0	1	0	0	0	0	несанкционированный	неразрешённый;незаконный
unavoidable	0	0	0	0	0	1	0	0	0	0	неизбежный	неминуемый;неотвратимый
unaware	0	0	0	0	0	1	0	0	0	0	неосведомлённый	незнающий;не подозревающий
unbearable	0	0	1	0	0	1	0	1	0	0	невыносимый	нестерпимый;непереносимый
unbeaten	0	1	0	0	1	1	1	1	1	0	непобеждённый	непобедимый;непокорённый
unbelief	0	0	0	0	0	1	0	0	0	0	неверие	безверие;скептицизм
unbelievable	0	0	0	0	0	1	0	0	0	0	невероятный	неправдоподобный;фантастический
unbiased	0	0	0	0	0	0	1	0	0	0	беспристрастный	объективный;нейтральный
unborn	0	0	0	0	0	1	0	0	0	0	нерождённый	неродившийся
unbreakable	0	0	0	0	0	0	1	0	0	0	нерушимый	неразрушимый;неуязвимый;непробиваемый
unbridled	1	1	0	1	0	1	1	0	1	0	необузданный	неукротимый;безудержный;неудержимый
unbroken	0	0	0	0	0	0	1	0	0	1	непрерывный	неразрывный;целый;нетронутый
uncanny	0	0	0	1	0	1	0	0	1	0	жуткий	сверхъестественный;зловещий;таинственный
uncaring	1	0	1	0	0	1	0	1	0	0	безразличный	равнодушный;бесчувственный;чёрствый
uncertain	1	0	1	1	0	1	0	0	1	0	неуверенный	неопределённый;сомнительный
unchangeable	0	0	0	0	0	1	0	0	0	0	неизменный	незыблемый;постоянный
unclean	0	0	1	0	0	1	0	0	0	0	нечистый	грязный;нечистоплотный
uncomfortable	0	0	0	0	0	1	0	0	0	0	неудобный	некомфортный;неловкий;дискомфортный
unconscionable	0	0	1	0	0	1	0	0	0	0	недобросовестный	беспринципный;бессовестный;неоправданный
unconscious	0	0	0	0	0	1	0	0	0	0	бессознательный	неосознанный;непроизвольный
unconstitutional	0	0	0	0	0	1	0	0	0	0	неконституционный	противоправный;незаконный
unconstrained	0	0	0	0	1	0	1	0	0	0	свободный	неограниченный;раскованный;вольный
uncontrollable	1	1	0	0	0	1	0	0	1	0	неуправляемый	неконтролируемый;неудержимый;буйный
uncontrolled	0	0	0	0	0	1	0	0	0	0	неконтролируемый	бесконтрольный;стихийный
uncover	0	0	0	0	0	0	0	0	1	0	раскрыть	обнаружить;выявить;открыть
undecided	0	1	0	1	0	1	0	0	0	0	нерешительный	неопределившийся;колеблющийся
underestimate	0	0	0	0	0	0	0	0	1	0	недооценивать	преуменьшать
underline	0	0	0	0	0	0	1	0	0	0	подчеркнуть	подчёркивать;выделить;акцентировать
undermined	0	0	0	0	0	1	0	0	0	0	подорванный	ослабленный;расшатанный
underpaid	1	0	0	0	0	1	0	1	0	0	малооплачиваемый	низкооплачиваемый
undersized	0	0	0	0	0	1	0	0	0	0	маленький	низкорослый;недоразвитый;малорослый
understanding	0	0	0	0	0	0	1	0	0	1	понимание	взаимопонимание;разумение;постижение
undertaker	0	0	0	0	0	0	0	1	0	0	гробовщик	похоронных дел мастер
undertaking	0	1	0	0	0	0	0	0	0	0	предприятие	начинание;дело;мероприятие
underwrite	0	0	0	0	0	0	1	0	0	1	гарантировать	страховать;подписывать;поручиться
undesirable	1	0	1	1	0	1	0	1	0	0	нежелательный	неприемлемый;нежеланный
undesired	0	0	0	0	0	1	0	1	0	0	нежелательный	
undisclosed	0	1	0	0	0	0	0	0	0	0	нераскрытый	неразглашённый;засекреченный;тайный
undiscovered	0	0	0	0	0	0	0	0	1	0	неоткрытый	необнаруженный;неизведанный
undivided	0	0	0	0	0	0	1	0	0	0	неделимый	цельный;единый
undo	0	0	0	0	0	1	0	0	0	0	отменить	разрушить;аннулировать
undoubted	0	1	1	0	0	0	0	0	0	0	несомненный	бесспорный;неоспоримый
undying	0	1	0	0	1	0	1	1	0	1	бессмертный	вечный;неугасимый
uneasiness	0	1	0	0	0	1	0	1	0	0	беспокойство	тревога;волнение
uneasy	0	0	1	1	0	1	0	0	0	0	беспокойный	тревожный;обеспокоенный
uneducated	0	0	0	0	0	1	0	1	0	0	необразованный	неграмотный;невежественный
unemployed	0	0	0	1	0	1	0	1	0	0	безработный	
unequal	1	0	1	1	0	1	0	1	0	0	неравный	
unequivocal	0	0	0	0	0	0	0	0	0	1	недвусмысленный	однозначный;ясный
unequivocally	0	0	0	0	0	0	1	0	0	0	однозначно	недвусмысленно;бесспорно
uneven	0	0	0	0	0	1	0	0	0	0	неровный	
unexpected	0	1	0	1	1	1	1	0	1	0	неожиданный	непредвиденный;внезапный
unexpectedly	0	0	0	0	0	0	0	0	1	0	неожиданно	внезапно;нежданно
unexplained	0	1	0	0	0	1	0	1	0	0	необъяснимый	загадочный
unfair	1	0	1	0	0	1	0	1	0	0	несправедливый	нечестный
unfairness	1	0	0	0	0	1	0	1	0	0	несправедливость	
unfaithful	0	0	1	0	0	1	0	0	0	0	неверный	вероломный;изменник
unfavorable	0	0	1	0	0	1	0	1	0	0	неблагоприятный	невыгодный
unfinished	0	0	0	0	0	1	0	0	0	0	незавершённый	незаконченный;неоконченный
unfold	0	1	0	0	0	0	1	0	0	0	разворачиваться	раскрываться;развиваться
unforeseen	0	0	0	0	0	0	0	0	1	0	непредвиденный	неожиданный
unforgiving	1	0	0	0	0	1	0	1	0	0	неумолимый	непрощающий;беспощадный
unfortunate	0	0	0	0	0	1	0	1	0	0	несчастный	неудачный;прискорбный
unfriendly	1	0	1	1	0	1	0	1	0	0	недружелюбный	враждебный;неприветливый
unfulfilled	1	1	0	0	0	1	0	1	1	0	неисполненный	нереализованный;невыполненный
unfurnished	0	0	0	0	0	1	0	0	0	0	немеблированный	
ungodly	0	0	0	0	0	1	0	1	0	0	нечестивый	безбожный
ungrateful	1	0	1	0	0	1	0	0	0	0	неблагодарный	
unguarded	0	0	0	0	0	0	0	0	1	0	неохраняемый	незащищённый;беззащитный
unhappiness	0	0	0	0	0	1	0	1	0	0	несчастье	горе;печаль;уныние
unhappy	1	0	1	0	0	1	0	1	0	0	несчастный	печальный;грустный;расстроенный
unhealthy	0	0	1	1	0	1	0	1	0	0	нездоровый	болезненный;вредный
unholy	0	0	0	1	0	1	0	0	0	0	нечестивый	богопротивный;святотатственный
unification	0	1	0	0	1	0	1	0	0	1	объединение	единение;слияние;консолидация
uniformly	0	0	0	0	0	0	1	0	0	0	равномерно	единообразно;одинаково
unimaginable	0	0	0	0	0	1	1	0	1	0	невообразимый	немыслимый;непредставимый
unimportant	0	0	0	0	0	1	0	1	0	0	неважный	незначительный;несущественный;второстепенный
unimpressed	0	0	0	0	0	1	0	0	0	0	неудивлённый	равнодушный;невпечатлённый
unimproved	0	0	0	0	0	1	0	0	0	0	неулучшенный	неусовершенствованный
uninfected	0	0	0	0	0	0	1	0	0	0	незаражённый	здоровый;чистый
uninformed	0	0	0	0	0	1	0	0	0	0	неосведомлённый	несведущий;невежественный
uninitiated	0	0	0	0	0	1	0	0	0	0	непосвящённый	неопытный;профан
uninspired	0	0	0	0	0	1	0	1	0	0	невдохновлённый	скучный;посредственный
unintelligible	0	0	0	0	0	1	0	0	0	0	неразборчивый	непонятный;невнятный
unintended	0	0	0	0	0	0	0	0	1	0	непреднамеренный	непредвиденный;случайный
unintentional	0	0	0	0	0	0	0	0	1	0	непреднамеренный	ненамеренный;случайный;невольный
unintentionally	0	0	0	0	0	1	0	0	1	0	непреднамеренно	ненамеренно;случайно;невольно
uninterested	0	0	0	0	0	1	0	1	0	0	незаинтересованный	равнодушный;безразличный
uninteresting	0	0	0	0	0	1	0	1	0	0	неинтересный	скучный;пресный
uninvited	0	0	0	0	0	0	0	1	0	0	незваный	непрошеный
unique	0	0	0	0	0	0	1	0	1	0	уникальный	неповторимый;единственный;исключительный
unison	0	0	0	0	0	0	1	0	0	0	унисон	согласие;единодушие
unitary	0	0	0	0	0	0	1	0	0	0	единый	унитарный;целостный
united	0	0	0	0	0	0	1	0	0	1	объединённый	единый;сплочённый
unity	0	0	0	0	0	0	1	0	0	1	единство	согласие;единение;сплочённость
university	0	1	0	0	0	0	1	0	0	0	университет	
unjust	1	0	0	0	0	1	0	0	0	0	несправедливый	неправедный;неправомерный
unjustifiable	1	0	1	1	0	1	0	0	0	0	неоправданный	необоснованный;недопустимый
unjustified	0	0	0	0	0	1	0	0	0	0	неоправданный	необоснованный;безосновательный
unkind	1	0	1	1	0	1	0	1	0	0	недобрый	жестокий;злой;бессердечный
unknown	0	1	0	1	0	1	0	0	0	0	неизвестный	незнакомый;безвестный
unlawful	1	0	1	1	0	1	0	1	0	0	незаконный	противозаконный;нелегальный
unlicensed	0	0	0	0	0	1	0	0	0	0	нелицензированный	незаконный;нелегальный
unlimited	0	0	0	0	0	0	1	0	0	0	неограниченный	безграничный;бесконечный
unlucky	1	0	1	1	0	1	0	1	0	0	несчастливый	невезучий;неудачливый
unmanageable	0	0	1	0	0	1	0	0	0	0	неуправляемый	неконтролируемый;буйный
unnatural	0	0	1	1	0	1	0	0	0	0	неестественный	искусственный;противоестественный
unofficial	0	0	0	0	0	1	0	0	0	0	неофициальный	неформальный
unpaid	1	0	0	0	0	1	0	1	0	0	неоплаченный	неоплачиваемый;бесплатный
unpleasant	0	0	1	0	0	1	0	1	0	0	неприятный	противный;отвратительный
unpopular	0	0	1	0	0	1	0	1	0	0	непопулярный	нелюбимый
unprecedented	0	0	0	0	0	0	0	0	1	0	беспрецедентный	небывалый;невиданный
unpredictable	0	0	0	0	0	1	0	0	1	0	непредсказуемый	непрогнозируемый;неожиданный
unprepared	0	0	0	0	0	1	0	0	0	0	неподготовленный	неготовый
unpretentious	0	0	0	0	0	0	1	0	0	0	непритязательный	скромный;простой;неприхотливый
unproductive	0	0	0	0	0	1	0	0	0	0	непродуктивный	неэффективный;бесплодный
unprofitable	0	0	0	0	0	1	0	0	0	0	невыгодный	убыточный;нерентабельный
unprotected	0	0	0	0	0	1	0	0	0	0	незащищённый	беззащитный;уязвимый
unpublished	0	1	0	0	0	1	0	1	0	0	неопубликованный	неизданный
unquestionable	0	0	0	0	0	0	1	0	0	1	несомненный	бесспорный;безусловный
unquestionably	0	0	0	0	0	0	1	0	0	1	бесспорно	несомненно;безусловно
unquestioned	0	0	0	0	0	0	1	0	0	1	бесспорный	несомненный;безусловный
unreliable	0	0	0	0	0	1	0	0	0	1	ненадёжный	сомнительный;непостоянный
unrequited	0	0	0	0	0	1	0	1	0	0	безответный	невзаимный;неразделённый
unresolved	0	1	0	0	0	0	0	0	0	0	нерешённый	неразрешённый;открытый
unrest	0	0	0	1	0	0	0	1	0	0	беспорядки	волнения;смута;бунт
unruly	1	0	1	1	0	1	0	0	0	0	непослушный	своевольный;буйный;необузданный
unsafe	0	0	0	1	0	1	0	0	0	0	небезопасный	опасный;рискованный
